idx,pred,true,pred_bin_05,pred_bin_best,best_threshold
5778,0.0028593906,0.0,0,0,0.34254003
5783,0.001268522,0.0,0,0,0.34254003
5786,0.97446865,1.0,1,1,0.34254003
5787,0.14286019,0.0,0,0,0.34254003
5797,0.7492029,0.0,1,1,0.34254003
5800,0.010890075,0.0,0,0,0.34254003
5801,1.1833938e-05,0.0,0,0,0.34254003
5805,0.05419775,0.0,0,0,0.34254003
5806,0.9790647,1.0,1,1,0.34254003
5817,0.087025195,0.0,0,0,0.34254003
5818,0.20360646,1.0,0,0,0.34254003
5819,0.0026428718,0.0,0,0,0.34254003
5835,0.7020436,1.0,1,1,0.34254003
5852,0.003208764,0.0,0,0,0.34254003
5855,0.003433433,0.0,0,0,0.34254003
5857,0.032909937,0.0,0,0,0.34254003
5865,0.8923283,1.0,1,1,0.34254003
5870,0.7613095,1.0,1,1,0.34254003
5872,0.0056485785,0.0,0,0,0.34254003
5876,0.79552114,1.0,1,1,0.34254003
5877,0.00023210718,0.0,0,0,0.34254003
5878,0.012424411,0.0,0,0,0.34254003
5881,0.0005469085,0.0,0,0,0.34254003
5882,0.045971405,0.0,0,0,0.34254003
5884,1.3696459e-05,0.0,0,0,0.34254003
5885,0.21260454,0.0,0,0,0.34254003
5887,0.0010119751,0.0,0,0,0.34254003
5905,0.0065527293,0.0,0,0,0.34254003
5906,0.0020389345,0.0,0,0,0.34254003
5910,0.97949284,1.0,1,1,0.34254003
5917,0.016726233,0.0,0,0,0.34254003
5919,3.5508336e-05,0.0,0,0,0.34254003
5923,0.0004987498,0.0,0,0,0.34254003
5940,0.0021098533,0.0,0,0,0.34254003
5944,0.001636659,0.0,0,0,0.34254003
5955,0.0047899,0.0,0,0,0.34254003
5956,2.2061471e-05,0.0,0,0,0.34254003
5958,7.3457144e-05,0.0,0,0,0.34254003
5960,0.00047977036,0.0,0,0,0.34254003
5963,0.04645784,0.0,0,0,0.34254003
5964,0.96159965,0.0,1,1,0.34254003
5971,0.98550767,0.0,1,1,0.34254003
5983,0.00390497,0.0,0,0,0.34254003
5988,0.00080782373,0.0,0,0,0.34254003
5991,0.973251,1.0,1,1,0.34254003
5995,0.61206454,0.0,1,1,0.34254003
6000,0.046954546,0.0,0,0,0.34254003
6017,0.00035779102,0.0,0,0,0.34254003
6019,0.0016856052,0.0,0,0,0.34254003
6023,0.42579675,0.0,0,1,0.34254003
6034,8.857151e-05,0.0,0,0,0.34254003
6041,0.88130164,1.0,1,1,0.34254003
6047,0.07369858,0.0,0,0,0.34254003
6053,0.00077533966,0.0,0,0,0.34254003
6056,0.0013803106,0.0,0,0,0.34254003
6058,0.0007994515,0.0,0,0,0.34254003
6061,0.00030139263,0.0,0,0,0.34254003
6064,0.014621364,0.0,0,0,0.34254003
6071,0.005899167,0.0,0,0,0.34254003
6072,0.6319258,0.0,1,1,0.34254003
6074,0.0023385177,0.0,0,0,0.34254003
6076,0.0008040591,0.0,0,0,0.34254003
6079,0.11380907,0.0,0,0,0.34254003
6086,0.98625773,1.0,1,1,0.34254003
6089,0.02533761,0.0,0,0,0.34254003
6111,0.00015928934,0.0,0,0,0.34254003
6112,0.31442526,0.0,0,0,0.34254003
6117,0.3947375,0.0,0,1,0.34254003
6118,0.0031712959,0.0,0,0,0.34254003
6123,0.0026717682,0.0,0,0,0.34254003
6124,0.10616804,0.0,0,0,0.34254003
6131,0.010740091,0.0,0,0,0.34254003
6135,0.22694951,0.0,0,0,0.34254003
6139,0.19766039,1.0,0,0,0.34254003
6156,0.63732654,0.0,1,1,0.34254003
6159,0.000407556,0.0,0,0,0.34254003
6160,0.023032155,0.0,0,0,0.34254003
6165,0.000100887504,0.0,0,0,0.34254003
6170,0.00025036835,0.0,0,0,0.34254003
6177,0.00030654192,0.0,0,0,0.34254003
6188,0.0017808634,0.0,0,0,0.34254003
6191,0.0018763167,0.0,0,0,0.34254003
6203,1.51665345e-05,0.0,0,0,0.34254003
6207,0.01746895,0.0,0,0,0.34254003
6212,5.169257e-05,0.0,0,0,0.34254003
6222,0.0029871643,0.0,0,0,0.34254003
6224,0.00041258958,0.0,0,0,0.34254003
6227,0.3641365,0.0,0,1,0.34254003
6239,0.00503091,0.0,0,0,0.34254003
6241,0.0022275585,0.0,0,0,0.34254003
6244,0.02389732,0.0,0,0,0.34254003
6248,0.24449666,0.0,0,0,0.34254003
6249,0.0016154852,0.0,0,0,0.34254003
6257,0.0024045967,0.0,0,0,0.34254003
6266,6.0833576e-05,0.0,0,0,0.34254003
6273,0.34213647,0.0,0,0,0.34254003
6274,0.34017357,0.0,0,0,0.34254003
6277,0.56638366,0.0,1,1,0.34254003
6279,0.00062239956,0.0,0,0,0.34254003
6280,0.61018646,0.0,1,1,0.34254003
6283,0.0007993486,0.0,0,0,0.34254003
6285,0.0044999155,0.0,0,0,0.34254003
6286,0.000101145466,0.0,0,0,0.34254003
6287,0.08065015,0.0,0,0,0.34254003
6294,4.6969988e-05,0.0,0,0,0.34254003
6300,0.003180643,0.0,0,0,0.34254003
6310,0.8291762,1.0,1,1,0.34254003
6311,0.019619763,0.0,0,0,0.34254003
6319,0.0020011133,0.0,0,0,0.34254003
6320,0.0004194363,0.0,0,0,0.34254003
6322,0.0013300064,0.0,0,0,0.34254003
6323,4.8182712e-05,0.0,0,0,0.34254003
6332,7.4260344e-05,0.0,0,0,0.34254003
6336,0.003984069,0.0,0,0,0.34254003
6337,0.9076599,1.0,1,1,0.34254003
6340,0.79194075,1.0,1,1,0.34254003
6355,4.167758e-05,0.0,0,0,0.34254003
6362,0.0075258953,0.0,0,0,0.34254003
6372,0.00034286562,0.0,0,0,0.34254003
6373,0.0005834497,0.0,0,0,0.34254003
6379,3.849357e-05,0.0,0,0,0.34254003
6388,0.7159904,0.0,1,1,0.34254003
6389,0.37516445,0.0,0,1,0.34254003
6391,0.0775491,1.0,0,0,0.34254003
6395,0.91668695,0.0,1,1,0.34254003
6396,0.4049411,1.0,0,1,0.34254003
6400,0.20350482,0.0,0,0,0.34254003
6408,0.7021657,1.0,1,1,0.34254003
6412,0.026888588,0.0,0,0,0.34254003
6413,0.100438006,0.0,0,0,0.34254003
6414,0.000585924,0.0,0,0,0.34254003
6415,0.98921853,1.0,1,1,0.34254003
6418,0.09484936,0.0,0,0,0.34254003
6422,0.07704312,0.0,0,0,0.34254003
6425,0.24737015,0.0,0,0,0.34254003
6426,0.0019317055,0.0,0,0,0.34254003
6428,0.004028755,0.0,0,0,0.34254003
6431,0.00071987795,0.0,0,0,0.34254003
6434,0.008711072,0.0,0,0,0.34254003
6439,1.6367742e-06,0.0,0,0,0.34254003
6452,0.0068258652,0.0,0,0,0.34254003
6456,0.008365464,0.0,0,0,0.34254003
6461,0.9835095,1.0,1,1,0.34254003
6468,0.0009592871,0.0,0,0,0.34254003
6487,0.99809605,1.0,1,1,0.34254003
6499,0.0023160626,0.0,0,0,0.34254003
6515,0.00022719213,0.0,0,0,0.34254003
6521,3.1088603e-05,0.0,0,0,0.34254003
6523,0.10660866,0.0,0,0,0.34254003
6524,0.0021840066,0.0,0,0,0.34254003
6527,0.11024255,1.0,0,0,0.34254003
6535,0.08798229,0.0,0,0,0.34254003
6545,0.0009513348,0.0,0,0,0.34254003
6549,0.00029272688,0.0,0,0,0.34254003
6552,0.0916046,0.0,0,0,0.34254003
6566,0.11942651,0.0,0,0,0.34254003
6567,0.14894234,0.0,0,0,0.34254003
6571,0.42495525,1.0,0,1,0.34254003
6579,0.94391674,1.0,1,1,0.34254003
6581,0.010308374,0.0,0,0,0.34254003
6584,3.906149e-05,0.0,0,0,0.34254003
6590,0.992065,1.0,1,1,0.34254003
6593,6.8356153e-06,0.0,0,0,0.34254003
6601,0.000670493,0.0,0,0,0.34254003
6603,0.46667996,0.0,0,1,0.34254003
6610,0.7758319,1.0,1,1,0.34254003
6611,0.001562037,0.0,0,0,0.34254003
6615,0.0004972962,0.0,0,0,0.34254003
6626,0.8606066,1.0,1,1,0.34254003
6628,0.5591593,0.0,1,1,0.34254003
6631,0.9607198,1.0,1,1,0.34254003
6632,0.0049828514,0.0,0,0,0.34254003
6635,0.96503276,1.0,1,1,0.34254003
6637,0.3138299,0.0,0,0,0.34254003
6639,5.638955e-07,0.0,0,0,0.34254003
6643,0.55162895,0.0,1,1,0.34254003
6649,0.0013120889,0.0,0,0,0.34254003
6650,0.082509734,0.0,0,0,0.34254003
6651,0.01908185,0.0,0,0,0.34254003
6667,0.24137512,0.0,0,0,0.34254003
6673,4.3001703e-05,0.0,0,0,0.34254003
6674,0.42315987,1.0,0,1,0.34254003
6677,0.011001543,0.0,0,0,0.34254003
6683,0.0004412872,0.0,0,0,0.34254003
6687,0.0021657136,0.0,0,0,0.34254003
6700,0.41586939,1.0,0,1,0.34254003
6702,0.0038746216,0.0,0,0,0.34254003
6706,0.00021894173,0.0,0,0,0.34254003
6713,0.059470546,0.0,0,0,0.34254003
6714,0.0073948475,0.0,0,0,0.34254003
6717,0.002279093,0.0,0,0,0.34254003
6727,0.76524407,0.0,1,1,0.34254003
6737,1.2081963e-05,0.0,0,0,0.34254003
6740,0.0153536005,0.0,0,0,0.34254003
6747,0.03384692,0.0,0,0,0.34254003
6750,0.005265428,0.0,0,0,0.34254003
6759,0.0017427083,0.0,0,0,0.34254003
6762,0.017346233,0.0,0,0,0.34254003
6763,0.3778075,0.0,0,1,0.34254003
6765,0.9606492,1.0,1,1,0.34254003
6771,0.0025878388,0.0,0,0,0.34254003
6782,0.32456943,0.0,0,0,0.34254003
6795,0.0018704527,0.0,0,0,0.34254003
6803,0.21460883,1.0,0,0,0.34254003
6806,0.00030287175,0.0,0,0,0.34254003
6814,0.021088956,0.0,0,0,0.34254003
6819,0.9395976,1.0,1,1,0.34254003
6824,0.02589652,1.0,0,0,0.34254003
6830,0.0009573632,0.0,0,0,0.34254003
6832,9.965255e-05,0.0,0,0,0.34254003
6835,0.0011399753,0.0,0,0,0.34254003
6838,0.048894577,0.0,0,0,0.34254003
6839,0.33837447,0.0,0,0,0.34254003
6843,0.0069523854,0.0,0,0,0.34254003
6844,0.79817784,1.0,1,1,0.34254003
6849,0.0116982125,0.0,0,0,0.34254003
6850,0.05389636,0.0,0,0,0.34254003
6870,0.9964876,1.0,1,1,0.34254003
6872,0.07922062,0.0,0,0,0.34254003
6877,0.001004468,0.0,0,0,0.34254003
6880,0.008219764,0.0,0,0,0.34254003
6881,0.39973333,1.0,0,1,0.34254003
6883,0.0044002403,0.0,0,0,0.34254003
6886,0.008070736,0.0,0,0,0.34254003
6888,0.32187426,0.0,0,0,0.34254003
6892,0.00926874,0.0,0,0,0.34254003
6899,0.95376885,1.0,1,1,0.34254003
6903,0.10915997,0.0,0,0,0.34254003
6904,0.00761425,0.0,0,0,0.34254003
6905,0.55898625,0.0,1,1,0.34254003
6919,0.0015445432,0.0,0,0,0.34254003
6925,0.00037274696,0.0,0,0,0.34254003
6939,0.0012870609,0.0,0,0,0.34254003
6943,0.7022339,0.0,1,1,0.34254003
6944,3.1801854e-05,0.0,0,0,0.34254003
6962,0.058566008,0.0,0,0,0.34254003
6969,0.2946226,0.0,0,0,0.34254003
6973,0.38147953,1.0,0,1,0.34254003
6983,0.072542265,0.0,0,0,0.34254003
6984,1.49627485e-05,0.0,0,0,0.34254003
6988,0.00016199175,0.0,0,0,0.34254003
6989,0.00059719756,0.0,0,0,0.34254003
6990,0.37904936,0.0,0,1,0.34254003
6996,0.004439275,0.0,0,0,0.34254003
6999,0.0023556119,0.0,0,0,0.34254003
7003,0.0024117976,0.0,0,0,0.34254003
7005,0.17163163,0.0,0,0,0.34254003
7008,0.00032390893,0.0,0,0,0.34254003
7010,0.24865071,1.0,0,0,0.34254003
7018,0.13722607,0.0,0,0,0.34254003
7022,0.011321645,0.0,0,0,0.34254003
7023,0.22267488,1.0,0,0,0.34254003
7024,0.009685316,0.0,0,0,0.34254003
7026,0.024723409,0.0,0,0,0.34254003
7029,8.8725625e-05,0.0,0,0,0.34254003
7035,0.2920999,0.0,0,0,0.34254003
7043,0.0018501916,0.0,0,0,0.34254003
7046,0.37184054,0.0,0,1,0.34254003
7052,0.08659795,0.0,0,0,0.34254003
7054,0.004369664,0.0,0,0,0.34254003
7073,0.13683726,0.0,0,0,0.34254003
7074,0.41553524,1.0,0,1,0.34254003
7075,0.78407466,1.0,1,1,0.34254003
7076,0.84813625,1.0,1,1,0.34254003
7088,1.8136148e-05,0.0,0,0,0.34254003
7094,0.743293,0.0,1,1,0.34254003
7099,0.9924712,1.0,1,1,0.34254003
7104,0.11179696,0.0,0,0,0.34254003
7111,0.5541266,0.0,1,1,0.34254003
7113,0.0044584135,0.0,0,0,0.34254003
7122,0.0069794566,0.0,0,0,0.34254003
7124,0.013264822,1.0,0,0,0.34254003
7127,0.98687255,1.0,1,1,0.34254003
7133,0.00023006651,0.0,0,0,0.34254003
7134,0.0015446815,0.0,0,0,0.34254003
7138,0.45121127,1.0,0,1,0.34254003
7141,0.65249515,0.0,1,1,0.34254003
7143,0.21210286,0.0,0,0,0.34254003
7156,0.00011879035,0.0,0,0,0.34254003
7157,8.8529385e-05,0.0,0,0,0.34254003
7174,0.0034671316,0.0,0,0,0.34254003
7175,0.0011652058,0.0,0,0,0.34254003
7177,0.00042398638,0.0,0,0,0.34254003
7181,0.00037971998,0.0,0,0,0.34254003
7193,0.000229531,0.0,0,0,0.34254003
7199,0.0016971058,0.0,0,0,0.34254003
7209,0.41111368,1.0,0,1,0.34254003
7212,0.011870642,0.0,0,0,0.34254003
7214,0.10673084,0.0,0,0,0.34254003
7218,0.008145905,0.0,0,0,0.34254003
7222,0.14158888,0.0,0,0,0.34254003
7229,0.5818079,1.0,1,1,0.34254003
7234,0.010192468,0.0,0,0,0.34254003
7239,0.04107526,0.0,0,0,0.34254003
7241,0.025768239,0.0,0,0,0.34254003
7244,0.16629335,0.0,0,0,0.34254003
7251,0.74405104,0.0,1,1,0.34254003
7257,0.00061677315,0.0,0,0,0.34254003
7260,0.2445536,0.0,0,0,0.34254003
7265,0.33266565,0.0,0,0,0.34254003
7273,0.3748801,0.0,0,1,0.34254003
7279,0.004466355,0.0,0,0,0.34254003
7280,0.0059141656,1.0,0,0,0.34254003
7281,0.29658717,0.0,0,0,0.34254003
7284,0.0013557218,0.0,0,0,0.34254003
7285,0.000112423695,0.0,0,0,0.34254003
7292,0.070404746,1.0,0,0,0.34254003
7302,0.0033758327,0.0,0,0,0.34254003
7309,0.00021967651,0.0,0,0,0.34254003
7311,0.014458992,1.0,0,0,0.34254003
7312,0.0036547102,0.0,0,0,0.34254003
7319,0.43706748,0.0,0,1,0.34254003
7327,0.0005530163,0.0,0,0,0.34254003
7329,0.003389292,0.0,0,0,0.34254003
7330,0.99752206,1.0,1,1,0.34254003
7331,0.0005096527,0.0,0,0,0.34254003
7343,0.8837388,1.0,1,1,0.34254003
7346,0.18896845,0.0,0,0,0.34254003
7367,0.61533946,1.0,1,1,0.34254003
7373,0.033639405,1.0,0,0,0.34254003
7374,8.748556e-06,0.0,0,0,0.34254003
7382,0.3970714,0.0,0,1,0.34254003
7383,0.00094399025,0.0,0,0,0.34254003
7384,0.00049829076,0.0,0,0,0.34254003
7391,1.4040377e-05,0.0,0,0,0.34254003
7394,0.0005961356,0.0,0,0,0.34254003
7398,0.00012082844,0.0,0,0,0.34254003
7407,0.99233246,1.0,1,1,0.34254003
7410,0.3999913,0.0,0,1,0.34254003
7411,0.0006728813,0.0,0,0,0.34254003
7415,0.038816825,0.0,0,0,0.34254003
7420,1.9084131e-05,0.0,0,0,0.34254003
7421,0.00026129096,0.0,0,0,0.34254003
7423,0.010400307,0.0,0,0,0.34254003
7425,0.0018229418,0.0,0,0,0.34254003
7429,0.00020452641,0.0,0,0,0.34254003
7432,0.015380629,0.0,0,0,0.34254003
7437,0.5235465,1.0,1,1,0.34254003
7438,2.6010632e-05,0.0,0,0,0.34254003
7441,0.99972814,1.0,1,1,0.34254003
7445,0.04373184,1.0,0,0,0.34254003
7448,0.2929939,0.0,0,0,0.34254003
7454,0.23627827,0.0,0,0,0.34254003
7456,0.0016435636,0.0,0,0,0.34254003
7467,0.28528607,0.0,0,0,0.34254003
7470,0.013389277,0.0,0,0,0.34254003
7480,0.0421604,0.0,0,0,0.34254003
7482,3.4117842e-05,0.0,0,0,0.34254003
7487,0.0006814179,0.0,0,0,0.34254003
7489,0.0014970147,0.0,0,0,0.34254003
7492,0.0003465006,0.0,0,0,0.34254003
7496,0.07184809,1.0,0,0,0.34254003
7497,9.674935e-06,0.0,0,0,0.34254003
7501,0.7944527,1.0,1,1,0.34254003
7502,0.00044249804,0.0,0,0,0.34254003
7504,0.9752608,1.0,1,1,0.34254003
7509,0.0027682907,0.0,0,0,0.34254003
7510,0.009490168,0.0,0,0,0.34254003
7514,0.73953575,1.0,1,1,0.34254003
7537,0.9042396,0.0,1,1,0.34254003
7540,0.03269426,0.0,0,0,0.34254003
7542,0.94001234,1.0,1,1,0.34254003
7549,0.9256079,1.0,1,1,0.34254003
7552,0.0014171212,0.0,0,0,0.34254003
7554,0.001385557,0.0,0,0,0.34254003
7555,0.98142713,1.0,1,1,0.34254003
7568,0.015734406,0.0,0,0,0.34254003
7580,0.95073986,1.0,1,1,0.34254003
7587,0.008458279,1.0,0,0,0.34254003
7599,0.003983634,0.0,0,0,0.34254003
7600,0.00035158035,0.0,0,0,0.34254003
7602,7.1475346e-09,0.0,0,0,0.34254003
7603,0.0008148285,0.0,0,0,0.34254003
7612,0.17310996,1.0,0,0,0.34254003
7620,0.94142324,1.0,1,1,0.34254003
7637,0.03712521,0.0,0,0,0.34254003
7643,0.0003429876,0.0,0,0,0.34254003
7644,0.006446346,0.0,0,0,0.34254003
7653,0.5194386,1.0,1,1,0.34254003
7658,0.00030352533,0.0,0,0,0.34254003
7666,0.67595816,0.0,1,1,0.34254003
7667,0.0007179949,0.0,0,0,0.34254003
7668,0.00023233921,0.0,0,0,0.34254003
7670,0.0002049815,0.0,0,0,0.34254003
7671,0.46461818,1.0,0,1,0.34254003
7684,0.008548695,0.0,0,0,0.34254003
7692,0.012239188,0.0,0,0,0.34254003
7696,0.7503616,0.0,1,1,0.34254003
7704,0.1642292,0.0,0,0,0.34254003
7708,0.22454469,0.0,0,0,0.34254003
7713,0.0032271715,0.0,0,0,0.34254003
7723,0.0007024609,0.0,0,0,0.34254003
7725,3.3624942e-06,0.0,0,0,0.34254003
7736,0.00011113716,0.0,0,0,0.34254003
7737,0.16716614,0.0,0,0,0.34254003
7741,0.00039950435,0.0,0,0,0.34254003
7743,0.32733572,0.0,0,0,0.34254003
7746,0.10419159,1.0,0,0,0.34254003
7747,0.00053690857,0.0,0,0,0.34254003
7749,0.00031971373,0.0,0,0,0.34254003
7750,0.013687662,0.0,0,0,0.34254003
7752,0.00015407677,0.0,0,0,0.34254003
7757,0.6105536,1.0,1,1,0.34254003
7767,0.42244765,0.0,0,1,0.34254003
7771,0.0018668479,0.0,0,0,0.34254003
7773,0.004507783,0.0,0,0,0.34254003
7776,0.00023239748,0.0,0,0,0.34254003
7779,0.010173003,0.0,0,0,0.34254003
7780,0.00068366976,0.0,0,0,0.34254003
7788,0.09928665,1.0,0,0,0.34254003
7793,0.0008805916,0.0,0,0,0.34254003
7796,0.0062848553,0.0,0,0,0.34254003
7798,0.004929247,0.0,0,0,0.34254003
7801,0.002577244,0.0,0,0,0.34254003
7803,0.006898648,0.0,0,0,0.34254003
7807,0.0030763918,0.0,0,0,0.34254003
7808,0.05377807,0.0,0,0,0.34254003
7810,0.41839904,1.0,0,1,0.34254003
7811,0.63922614,1.0,1,1,0.34254003
7813,0.10667233,0.0,0,0,0.34254003
7816,0.0792856,1.0,0,0,0.34254003
7831,0.02590867,0.0,0,0,0.34254003
7848,0.0010703274,0.0,0,0,0.34254003
7853,2.5412617e-05,0.0,0,0,0.34254003
7856,0.0024560436,0.0,0,0,0.34254003
7860,0.12953235,0.0,0,0,0.34254003
7863,0.008486447,0.0,0,0,0.34254003
7881,0.00057342806,0.0,0,0,0.34254003
7882,0.21636559,0.0,0,0,0.34254003
7884,0.5925751,0.0,1,1,0.34254003
7895,6.510324e-06,0.0,0,0,0.34254003
7905,0.007947027,0.0,0,0,0.34254003
7907,0.93884593,1.0,1,1,0.34254003
7920,0.9615921,1.0,1,1,0.34254003
7925,3.1822226e-06,0.0,0,0,0.34254003
7937,0.081125006,0.0,0,0,0.34254003
7947,0.1448565,0.0,0,0,0.34254003
7949,0.7667634,1.0,1,1,0.34254003
7952,0.02069685,0.0,0,0,0.34254003
7954,8.3745705e-05,0.0,0,0,0.34254003
7964,0.012994057,0.0,0,0,0.34254003
7965,0.6704105,1.0,1,1,0.34254003
7968,0.39784816,0.0,0,1,0.34254003
7970,0.7935954,1.0,1,1,0.34254003
7974,0.85503465,1.0,1,1,0.34254003
7975,0.046749026,0.0,0,0,0.34254003
7981,0.0021986188,0.0,0,0,0.34254003
7990,0.00050317054,0.0,0,0,0.34254003
7991,0.3085414,0.0,0,0,0.34254003
7995,0.0006138222,0.0,0,0,0.34254003
7996,0.001056239,0.0,0,0,0.34254003
8004,0.000113990245,0.0,0,0,0.34254003
8006,0.001983674,0.0,0,0,0.34254003
8015,0.8388607,1.0,1,1,0.34254003
8028,0.00074918504,0.0,0,0,0.34254003
8045,0.0025762415,0.0,0,0,0.34254003
8048,0.00010251968,0.0,0,0,0.34254003
8052,0.025424661,0.0,0,0,0.34254003
8057,0.00011139499,0.0,0,0,0.34254003
8061,0.023379425,0.0,0,0,0.34254003
8062,0.38881886,0.0,0,1,0.34254003
8063,0.0058634095,0.0,0,0,0.34254003
8069,0.002178672,0.0,0,0,0.34254003
8072,0.0006806173,0.0,0,0,0.34254003
8074,0.006632009,0.0,0,0,0.34254003
8076,0.2781268,0.0,0,0,0.34254003
8079,0.00028133823,0.0,0,0,0.34254003
8080,0.0016911606,0.0,0,0,0.34254003
8082,0.1084328,0.0,0,0,0.34254003
8092,0.0009578322,0.0,0,0,0.34254003
8096,0.89324,1.0,1,1,0.34254003
8098,0.009680391,0.0,0,0,0.34254003
8100,0.00091232464,0.0,0,0,0.34254003
8103,0.24222378,1.0,0,0,0.34254003
8110,0.001042613,0.0,0,0,0.34254003
8111,0.0681011,0.0,0,0,0.34254003
8123,0.9990453,1.0,1,1,0.34254003
8125,0.0019231894,0.0,0,0,0.34254003
8127,0.8302427,0.0,1,1,0.34254003
8128,0.33899754,0.0,0,0,0.34254003
8138,0.0017922907,0.0,0,0,0.34254003
8142,0.2347926,1.0,0,0,0.34254003
8150,0.0023233558,0.0,0,0,0.34254003
8153,0.00010656088,0.0,0,0,0.34254003
8154,0.00018797154,0.0,0,0,0.34254003
8155,0.30283636,0.0,0,0,0.34254003
8172,0.029325297,0.0,0,0,0.34254003
8175,0.0009856833,0.0,0,0,0.34254003
8182,0.7736481,1.0,1,1,0.34254003
8183,0.036068622,1.0,0,0,0.34254003
8188,0.23349187,1.0,0,0,0.34254003
8192,2.1210044e-06,0.0,0,0,0.34254003
8193,0.0008615851,0.0,0,0,0.34254003
8196,2.3345237e-07,0.0,0,0,0.34254003
8197,0.0008427009,0.0,0,0,0.34254003
8199,0.00045802206,0.0,0,0,0.34254003
8216,0.013974988,0.0,0,0,0.34254003
8218,0.010061816,0.0,0,0,0.34254003
8227,0.00010713103,0.0,0,0,0.34254003
8230,0.3629809,0.0,0,1,0.34254003
8233,0.3827828,0.0,0,1,0.34254003
8242,0.0049069654,0.0,0,0,0.34254003
8243,4.5724673e-06,0.0,0,0,0.34254003
8247,0.95812726,0.0,1,1,0.34254003
8252,0.0052133254,0.0,0,0,0.34254003
8259,0.0964353,0.0,0,0,0.34254003
8264,0.0013664347,0.0,0,0,0.34254003
8268,1.034843e-05,0.0,0,0,0.34254003
8270,0.00013436671,1.0,0,0,0.34254003
8274,0.973347,1.0,1,1,0.34254003
8276,0.48255318,1.0,0,1,0.34254003
8282,0.954924,1.0,1,1,0.34254003
8287,0.92741144,1.0,1,1,0.34254003
8295,0.49873066,0.0,0,1,0.34254003
8298,0.00016867495,0.0,0,0,0.34254003
8301,0.0010153198,0.0,0,0,0.34254003
8313,0.00027600364,0.0,0,0,0.34254003
8320,0.036964107,0.0,0,0,0.34254003
8328,4.1747626e-06,0.0,0,0,0.34254003
8331,0.06601646,1.0,0,0,0.34254003
8335,0.025645709,0.0,0,0,0.34254003
8340,0.008021194,0.0,0,0,0.34254003
8365,0.054687805,1.0,0,0,0.34254003
8369,0.1661114,0.0,0,0,0.34254003
8379,0.997065,1.0,1,1,0.34254003
8380,0.0027004506,0.0,0,0,0.34254003
8381,0.0005232794,0.0,0,0,0.34254003
8385,0.26478028,0.0,0,0,0.34254003
8399,0.32429174,0.0,0,0,0.34254003
8401,0.00027581898,0.0,0,0,0.34254003
8408,0.25142673,0.0,0,0,0.34254003
8413,0.07796984,0.0,0,0,0.34254003
8415,0.108909436,0.0,0,0,0.34254003
8416,0.9322084,1.0,1,1,0.34254003
8421,0.0024434275,0.0,0,0,0.34254003
8422,0.94217056,1.0,1,1,0.34254003
8429,0.20714396,0.0,0,0,0.34254003
8431,0.02166941,0.0,0,0,0.34254003
8449,0.037401725,0.0,0,0,0.34254003
8456,2.0176934e-05,0.0,0,0,0.34254003
8464,4.6650814e-05,0.0,0,0,0.34254003
8468,0.25093144,1.0,0,0,0.34254003
8487,0.34926197,1.0,0,1,0.34254003
8493,5.2365504e-05,0.0,0,0,0.34254003
8494,0.0040042754,0.0,0,0,0.34254003
8496,0.0002878999,0.0,0,0,0.34254003
8515,0.15089194,0.0,0,0,0.34254003
8528,0.9377168,1.0,1,1,0.34254003
8535,4.0047553e-07,0.0,0,0,0.34254003
8537,0.001970047,0.0,0,0,0.34254003
8546,0.00086847896,0.0,0,0,0.34254003
8548,0.61277866,1.0,1,1,0.34254003
8551,0.13450296,0.0,0,0,0.34254003
8553,0.00040838344,0.0,0,0,0.34254003
8570,0.45445114,1.0,0,1,0.34254003
8580,0.21450602,1.0,0,0,0.34254003
8590,0.00026970895,0.0,0,0,0.34254003
8593,0.0376216,0.0,0,0,0.34254003
8597,0.5052997,1.0,1,1,0.34254003
8598,0.7214101,0.0,1,1,0.34254003
8600,0.9981299,0.0,1,1,0.34254003
8607,0.00011119038,0.0,0,0,0.34254003
8613,0.0007213658,0.0,0,0,0.34254003
8625,0.00083796383,0.0,0,0,0.34254003
8628,0.0033302924,0.0,0,0,0.34254003
8634,0.00020286777,0.0,0,0,0.34254003
8637,0.8975239,1.0,1,1,0.34254003
8641,0.047475144,0.0,0,0,0.34254003
8643,0.036967896,1.0,0,0,0.34254003
8653,0.009138763,0.0,0,0,0.34254003
8668,0.00037485315,0.0,0,0,0.34254003
8672,0.09058622,0.0,0,0,0.34254003
8673,0.5944801,1.0,1,1,0.34254003
8674,0.44787169,0.0,0,1,0.34254003
8676,0.0015284015,0.0,0,0,0.34254003
8677,0.006892748,0.0,0,0,0.34254003
8679,0.0020141639,0.0,0,0,0.34254003
8680,0.117484964,0.0,0,0,0.34254003
8684,0.003926548,0.0,0,0,0.34254003
8685,0.00025949252,0.0,0,0,0.34254003
8691,0.51833946,0.0,1,1,0.34254003
8705,0.0024550345,0.0,0,0,0.34254003
8706,0.0018282676,0.0,0,0,0.34254003
8711,0.00017808289,0.0,0,0,0.34254003
8731,0.006076356,0.0,0,0,0.34254003
8734,0.48852277,1.0,0,1,0.34254003
8735,0.2282993,0.0,0,0,0.34254003
8749,0.011514867,0.0,0,0,0.34254003
8760,0.27059883,0.0,0,0,0.34254003
8767,0.00025203338,0.0,0,0,0.34254003
8770,0.9847873,1.0,1,1,0.34254003
8772,0.0029479377,0.0,0,0,0.34254003
8774,0.7835051,1.0,1,1,0.34254003
